Response,S-Learner,T-Learner,X-Learner,DR-Learner
0.1604386541815003,0.1595167258709377,0.13648353140961172,0.15746653396963306,0.15625035526077896
0.1570009377217623,0.15348451717437403,0.13240901416922365,0.13451814192905412,0.1533700383886399
0.18946719315700422,0.17282437105155593,0.13560732290034475,0.15380422094514137,0.16072233966168276
0.2270211140426149,0.22896651446538882,0.16786592179613338,0.21403142985209916,0.1970389050761458
0.2212249721901635,0.1842175082120198,0.15132208006307019,0.1845988020127105,0.18507900944294572
0.17053418123101313,0.15419426665807065,0.14993452313884909,0.1518128765120747,0.1640358617111817
0.18541333239396338,0.18251275170188386,0.14959490965441122,0.17417741566300313,0.16480527032692266
0.19474063392120378,0.18079811055473327,0.1553064485917857,0.17315853067464193,0.16768525239647097
0.22831692069975448,0.20162969509571868,0.14975946871576953,0.19288903158164897,0.17961843821905724
0.2269504696342869,0.22130569192714059,0.16826083438155245,0.21362604774640634,0.20012354685280995
0.17886097010752658,0.16687746599175846,0.15061975488799242,0.15414933672588843,0.1433279695193623
0.20714758569778424,0.1989762846192643,0.1615098577567609,0.17739924958700837,0.16295683296245128
0.18189062763060382,0.18088234652404356,0.13043439518177943,0.18117446305546545,0.14507523406893855
0.18745973316055167,0.14867348658747676,0.12168253745717597,0.13561763157450968,0.13586172981591554
0.1941042924976618,0.17779175185729137,0.1372150237666245,0.16483640423686322,0.146749191244809
0.2254263788170135,0.23136442232202326,0.15344761311421862,0.20471545420556486,0.18634501229679634
0.21754380105925802,0.20496536731167705,0.15604890299040308,0.1792501981712953,0.14841532540895805
0.16997786660935013,0.14170126724035112,0.10917284949439343,0.13812793987010033,0.1265984344802638
0.1849037763732039,0.17413425555780113,0.14258161146647388,0.16166098261334402,0.16561632969179885
0.21643887622248897,0.21992453895247452,0.17437629368514257,0.20771000514097637,0.1800920400547192
0.19058640246111577,0.18334289935538176,0.16560545850525799,0.17837383525114356,0.16350951931437127
0.17132179936213648,0.15833025111679477,0.14751990102406856,0.1414327883078269,0.15153956828264525
0.1697962847710326,0.18516266183512622,0.12756859597681064,0.17220998746015304,0.1531285136565123
0.19778487421413862,0.18914041038043986,0.1620208783896871,0.18214248530665958,0.16070741746889708
0.2185369649959285,0.21453458653499857,0.16910603979037167,0.2035383481641937,0.19766908946778913
0.21763080199248058,0.1676256906878373,0.13399531525999417,0.1573009082225844,0.14977797466900572
0.1819233639749883,0.17616881053481967,0.1459335928297292,0.16163185846022537,0.1620216403707629
0.19246595226100738,0.19079356295119773,0.14376693469507412,0.17043648139641465,0.1572472893856545
0.19954391931888268,0.19929041185407995,0.16291412056614785,0.17307019517380212,0.14631585779890793
0.2148957425726201,0.20538949620255756,0.1548483443474227,0.19013696910218164,0.14549257671992138
0.18029251022483847,0.161085449608706,0.12066469852953644,0.15506146865529585,0.13131220658734297
0.19065004242377728,0.18042937610306867,0.13662594354284302,0.16493869112661794,0.15847952990494804
